id,text,label
1145,物流 给力 送 客户 后续 评价,0
1146,画质 不错 超窄 边框 挺 好看 语音 功能 很 值得 吐槽 超级 慢 识别 说 秒 执行 秒 评论 视频 录制 时间 上限 秒 只能 录下 识别 语音 某某 精灵 智能 小 音箱 慢倍 ～ 对比 差距 ～ 还要 改进 ～ 安装 本来 这款 搞 活动 免费 自备 旋转 挂架 瓷砖 墙 打洞 收 安装 高端 挂架 收 福州 参考,0
1147,还行 价格便宜 屏 还 挺值,0
1148,整体 感觉 不错 颜色 不错 很快 物超所值,0
1149,性价比 高 北漂 最合适 价钱 便宜 质量 好 刚 没报 太大 希望 便宜 质量 太好 看 行 期望 不高 收到 货 打开 看 两天 很 惊喜 真的 买值 赞赞赞,0
1150,物流 发货 很快 收到 电视 后 安装 调试 好 画面 很 清晰 看 几天 才 评价 很 超值,0
1151,电视 很 清晰 音质 很 好 美观 大方 送给 老妈 特别 开心 喜欢,0
1152,电视 回来 安装 师傅 挺 负责 效果 还 比较满意,0
1153,商品 不错 老爸 老妈 很 喜欢,0
1154,小米 电视 喜欢 很 薄 清晰度 高 真的 高大 上,0
1155,酷开 买 两台 好 不错 电视机,0
1156,打开 一看 好 喜欢 挑 见到 货品 踏实 不错 接待 客服 态度 很 好 耐心 祝你们 生意兴隆,0
1157,大气 性价比 高 强力 推荐 晒单 收起 向左转 向右转,0
1158,质量 很 好 画面 很 清晰,0
1159,好 产品 晒单 收起 向左转 向右转,0
1160,房子 装修 结束 还 安装 试用 电视机 通电 试 情况 售后服务 不错 啇 家 服务 很 好 再 追评,0
1161,外观 漂亮 清晰度 很 好 画面 无 停滞 色彩艳丽 信仁 国货 海尔 京东 催货 设置 很 人性化 点赞 很 满意,0
1162,不错,0
1163,老 品牌 值得 信赖 长虹 支持 牌子,0
1164,不错 想象 中要 薄 当初 本想选 小米 比竟 飞利浦 品牌 更强,0
1165,看起来 不错 还 没用 很 期待,0
1166,图像 不错 音效 很 好 安装 好 底座 送 电池 没电 还 遥控 坏 送 三年 会员 很 划算,0
1167,物流 售后 都 好,0
1168,寸 放在 家里 气派 三星 屏幕 大 清晰 观看 体验 很 好 真的 很 喜欢 期望值 客服 服务 很 周到 热情 都 耐心 解答 物流 快 包装 线下 服务 人员 态度 很 友好 很 满意 购物 期望 音响 人 失望,0
1169,挺 好 帮 朋友 买 去 看 沒有 放 卧室 不错 放在 客厅 建议 买寸 更 大,0
1170,特意 两天 才 评价 电视 功能强大 连接反应 很快 屏幕 很 清晰 价格 买 曲面 功能 快 电视 确实 很 划算 客服 态度 很 好,0
1171,商品 不错 好 东西 很 清晰 送到 客户 哪去 装车 晒 单 收起 向左转 向右转,0
1172,画质 很 清晰 质量 很 好 联网 就可以看 电视 很 寸 很大 很 适合 家里 爸爸 喜欢 看 抗日 神片 电视 霸占 小 侄子 看 动画片 奈何 哈哈哈 晒单 收起 向左转 向右转,0
1173,不错 耍 游戏 晒单 收起 向左转 向右转,0
1174,很 满意 很 不错,0
1175,买 电器 京东 可信 发货 速度 快 第二天 货 收到 电视机 清晰度 很 好,0
1176,想着 双 入手 一台 平板电视 线下 实体店 线上 平台 纠结 很 久 机缘巧合 选择 京东 入手 到货 很快 简单 安装 后 欣赏 节目 大屏幕 人 欢喜,0
1177,不错,0
1178,效果 好 物流 快捷,0
1179,电视 大气 都 说 挺 好 很 满意 购物 晒单 收起 向左转 向右转,0
1180,夏普 - 英寸 超高 清 智能 网络 液晶 平板 电视机 黑色 画面 清晰,0
1181,电视 声音 质感 都 很 不错 大气,0
1182,送货 速度 不错 没 两天 收到 很 激动 这是 我家 买 第一台 互联网 电视 期待 很 高 选了 这款 性价比 高 风行 量子 点 电视 开机 后 感觉 不错 显示 色彩鲜艳 更 贴近 自然 颜色 画面 清晰度 很 高 毕竟 硬件 配置 分区 清晰 简单 便于 操作 找到 想 看 模块 再也 不用 担心 老妈 操作 功能 齐全 互联网 电视 都 老爸 老妈 爱看 抗战 剧 都市 剧 都 说 很 清晰 屏幕 很大 声音 不小 看着 很 舒服 很 享受 感谢 风行 第一次 买 互联网 电视 体验 不错 希望 风行 越做越 好,0
1183,很棒 网购 都 很 好 满意,0
1184,超级 保 很 好 哈哈哈 好 太好了 简直 不好意思 支持 谢谢,0
1185,电视 很 清晰 音质 色质 都 很 满意,0
1186,东西 好,0
1187,还 不错 真的 还 不错 第一次 买 大件 家电 不错 选购,0
1188,帮 姨姐 家买 没 实物 还 行 好评,0
1189,双十 当天 到手 价格 东西 不 贵 谈不上 多好 够用 家里 老人 看,0
1190,还 行 实惠 性价比 高,0
1191,不错,0
1192,宝贝 收到 安装 师傅 刚 安装 好 电视 安装 师傅 服务质量 很 好 赞 一个 电视 质量 刚刚 价格 实惠 很 清晰 大气 客厅 里 显得 很大 一个 字爽 店家 服务态度 很 力超 赞祝 店家 生意兴隆 五星 好评 吆晒单 收起 向左转 向右转,0
1193,收到 货 打开 试用 画质 挺 好 挺 喜欢,0
1194,电视 质量 很 好 清晰 送货 快 功能 推荐 购买,0
1195,好,0
1196,电视机 不错 自带 腾讯 视频 软件 看 不了 会员费 白花,0
1197,东西 收到 价格 很 实惠 买到 很 开心 越来越 好,0
1198,货 收到 很 满意 待装 好 后 补评,0
1199,第二次 买 送 人 不错,0
1200,画面 清晰 性价比 很 高,0
1201,物流 快 这款 机子 大气 超薄 美中不足 瑕疵 屏不直 不 完美 老板 换 一台 好 图象 再 能亮 净点 更好,0
1202,好好 好好,0
1203,电视 外观 漂亮 屏幕 靓丽 细腻 创维 电视 不错,0
1204,买 父母 感觉 清晰度 很 好 色彩 还原 度 不错,0
1205,体验 一段时间 先 做 简单 评价 风行 电视 寸大屏 价格便宜 一点 即播 资源 色彩鲜艳 大气 上档次 邻居 都 价格 三千 说 便宜 帮 买 一个 新房子 还 没 装修 好 暂时 时 再 追加,0
1206,服务 很 好 物流 很 力 五个 星 产品 很 满意 电视 很 清晰,0
1207,很 好 很快 收到 很 描述,0
1208,第二次 购买 不错 电视 很 喜欢,0
1209,款 电视 不错 家里 很 喜欢 房间 都 装 一个,0
1210,速度 快 感觉 好 没 还 接上 网络,0
1211,亲戚 买 性价比 挺 高 大 品牌,0
1212,送货 很快 还 未 安装,0
1213,不错 产品 物流 客服 服务 很棒,0
1214,画质 清晰 细腻 颜色 靓丽 物有所值 送货 速度 快 服务 很 周到,0
1215,电视 不错 操作 屏幕显示 效果 好,0
1216,帮 姑姑家 买 姑姑 满意 价格 完美,0
1217,创维 老式 电视 毕竟 老牌子 值得 信赖 买回来 家人 都 喜欢,0
1218,联网 方式 多样 热点 网线 操作 买 还 担心 操作 没想到 非常简单 送货 快 昨天 订单 今天上午 服务 好 现场 帮忙 开机 通电 确保,0
1219,很 好 图像 亮丽 色彩鲜明 晒单 收起 向左转 向右转,0
1220,物流 超快 安装 师傅 很 细心 好用,0
1221,好 还 实惠,0
1222,满意 送货 师傅 人 特别 好,0
1223,不错 挺 实惠 货品 希望 价格,0
1224,听 朋友 推荐 买 小米 液晶电视 图像 很 清晰 很 超薄 快递 很 力 这次 购物 很 满意,0
1225,长虹 电视 真的 不错 物超所值,0
1226,物流 双十 一慢 点 电视剧 质量 不错,0
1227,没想到 巧同城 发货 零点 买 当天 送来 送货 叔叔 辛苦 试机 没 屏幕 很大 买来 送给 爷爷 爷爷 特别,0
1228,电视 很 好 安装 师傅 很 上门 安装 师傅 很 仔细,0
1229,物流 真快 头 天下 单 第二天 保强,0
1230,送货 速度 很快 配送 态度 好,0
1231,电视 真的 很 清晰 声音 大寸 好 大 一台 超值 满意 购物 体验 期待 好 售后服务,0
1232,大 电视 太好了 效果 不错 买 父母 很 开心 看上 我家 电视 都 牌子,0
1233,一下子 购买 两台 风行 电视 画面 清晰 系统 流畅 节目 内容 一台 放在 地下 一台 挂 墙上 美观大方 追加 两台 都 好 风行 电视 好,0
1234,快递 员 服务 好 产品质量 美美,0
1235,性价比 不错 比起 创维 强多 色彩 鲜艳 生动 功能 都 齐全 值得 推荐,0
1236,京东 商城 商品 齐全 质优价廉 送货 快 服务 好,0
1237,挺 好 送货 速度 超快 电视 挺 好,0
1238,电视 收到 简直 太 满意 快递 小哥 服务 很 到位 送 上楼 电视屏幕 大 分辨率 很 高像素 清晰 画面 流畅 系统 升级 功能 很 好 推荐 购买,0
1239,画面 清晰 不错 信赖 小米,0
1240,买 第二台 电视 超清 物美价廉 值得 购买,0
1241,狠 网络 电视 种 选择 选择 暴风 很多 资源 购物 过程 很 舒心 客服 很多 价值 意见 到货 速度 很快 安装 师傅 很 给予 开心 推荐 购买,0
1242,物流 超级 快 两天 送货员 服务 到家 耐心 索尼 寸 好极了,0
1243,不错 售后 送货 师傅 都 挺 好 好 电视 不错,0
1244,电视 还 不错 王牌 做工 双十 价格 优惠,0
1245,电视机 收到 画面 清晰 音质 很棒 物流 小帅哥 服务 好 五星 好平,0
1246,挺 好 比买寸 都 好,0
1247,发货 速度 快 电视 很漂亮,0
1248,灯 很 便宜 物流 很快 很漂亮,0
1249,电视 很 清晰 服务 很 热情 值得 购买 送 东西 一件 没少 都 收到 价格 很 好 卖家 值得 支持 体验,0
1250,第二次 同款 咯 很 不错 性价比 高 重点 晒单 收起 向左转 向右转,0
1251,电视 好 节目 资源 挺快 色彩 还行 清晰度 挺高 配置 价钱 性价比 无敌 第一次 风行 品牌 值得 信赖 晒单 收起 向左转 向右转,0
1252,不错 很 好 电视,0
1253,高清 画面 清晰,0
1254,家里 电视 搬家 坏 关注 风行 电视 风行 网上 看 视频 习惯 风行 这次 买 寸 电视 放到 客厅 效果 好看 电影 追剧 很 舒服 很漂亮 清晰度 不错 反应速度 快 视频 内容 很 价钱 超乎 性价比 十分满意 支持 国产 电视 支持 风行 越做越 好,0
1255,昨天晚上 定 今天下午 速度 很快 屏幕 三星 感觉 两 都 还 不错 联网 速度 蛮快 网速 快 资源 英剧 美剧 挺 好 放 高清 电视屏幕 很 清晰 声音 适中 各方 综合 价位 很 不错 好评 希望 风行 加油 作出 更棒 电视 期待,0
1256,电视机 很 不错 物流 很快,0
1257,不错,0
1258,东西 挺 好 还 实惠 挂 点 物流 挺快,0
1259,酷开 收到 说明书 很快 入手 好,0
1260,不错,0
1261,不错,0
1262,电视机 发货 速度 特别 快 号 下 单号 收到 买 第二台 性价比 很 高 值得 购买,0
1263,不错 购物,0
1264,很 好 物流 很快 给力 京东,0
1265,不错,0
1266,家里 全是 长虹 电视 很 不错 支持 国货,0
1267,挺 好 挺好用,0
1268,特别 喜欢 很大 很 清晰 特别 实惠 活动 买,0
1269,到货 快 运行 速度 快 界面 清晰 好,0
1270,电视 不错 音响效果 挺 好 下载 乐视 优酷 视频 差点 没退 师傅 上门 取货 帮 下载 还 退 很 满意,0
1271,双 凌晨 当晚 抢购 疯狂 不 睡觉 都 抢 双 错过 都 买 物流 特别 赞 当晚 购买 第二天 下午 收到 货从 打开 箱子 那一刻 迫不及待 想 开机 打开 画面 惊艳 画质 很 好 无 边框 确实 不错 马上 旧款 创维 放到 去 酷开 系统 挺 流畅 下载 爱奇艺 腾讯 视频 软件 音质 很 响亮 屏幕 一流 好 还 摸索 当中,0
1272,理想 购物 售后服务 超好 安装 效果 超好 家里 老人 很 满意,0
1273,小米 电视机 价格 不贵 看着 小米 产品 支持 小米,0
1274,东西 很快 送货 师傅 帮 搬 六楼 辛苦 东西 蛮 不错 空 师傅 帮 挂 墙上,0
1275,收到 不错 很 满意,0
1276,挺 好 安装,0
1277,京东 真的 配送 很快 ～ 配送 时效 真 快 配送 小哥 态度 很 好 电视 运行 速度 快 ～ 这是 一款 性价比 超高 电视 支持 京东 商城 支持 风行 电视,0
1278,买 回家 父母 说 不错 清晰度 蛮 好 还 没 回家 回家 再 评价,0
1279,电视 好够 大放 客厅 颜值 高 品牌 售后服务 好 五星,0
1280,电视 已 安装 好 挺 好,0
1281,安装 比较简单 音质 不错,0
1282,买下 优惠 一点 外观 蛮 大气,0
1283,电视机 清晰 片库 好多 高清 电影 马上 看 收到 货 第二天 服务 电话 客服 香蕉 芒果 樱桃 棒棒 哒 满意 购物,0
1284,电视 质量 很 好 很 高档 很 清晰 超赞,0
1285,家里人 买 第一印象 大师傅 安装 很 很 不错 选择 晒单 收起 向左转 向右转,0
1286,电视 挺 高清 希望 时间 长点 晒 单 收起 向左转 向右转 追加 录 视频 照片 开机 时间 长 屏幕 很 高清 下 链接 收起 向左转 向右转,0
1287,正品,0
1288,很 好 不错 实用 值得 买,0
1289,新买 产品 打开 试用 挺 好 商家 服务 很 好 很 力 物流 力 一段时间 后 再 追加 评论,0
1290,电视 已 收到 还 不错 妈妈 满意,0
1291,不错 感觉 很棒 买 家人 父母 都 很 喜欢,0
1292,声音 很大 不错 选择,0
1293,价格便宜 开机 强制 广告 看着 效果 还 算 不错,0
1294,第二次 购买 小米 产品 很 好 很 满意,0
1295,价格 合适 第一次 买 小米 希望 失望,0
1296,京东 购物 省心 省力 服务 好 配送 快 推荐,0
1297,价廉物美 喜欢,0
1298,送货 快,0
1299,感觉 很 好 号 点 买 早上 九点 送到 位 下午 售后 安装 调试 很大 家人 都 很 喜欢 支持 国货,0
1300,半个 多月 才 送来 终于 寄来 性价比 算高 画面 有待 提高,0
1301,物流 很快 索尼 大法 东东 第二台,0
1302,不错 很 满意 晒单 收起 向左转 向右转,0
1303,安装 不错,0
1304,屏幕 很大 价格 实惠 性价比 很 高用 一段时间 感觉 不错 会 再 买,0
1305,电视 还 行 物有所值 最 京东 售后 好 师傅 电话 送过来 安装 好 调试 好 态度 特别 好,0
1306,不错,0
1307,音质 机器 很 轻 物有所值,0
1308,小米 不错 买 好几 台,0
1309,挺 好 很 清晰,0
1310,风行 电视 从外 观看 不错 电视 下单 第二天 安装 师傅 很 细心 介绍 电视 流程 电视 画质 还 算 不错 音效 还 算清楚 总体 还 算 满意,0
1311,效果 很 好 家里 第二 台风 行 电视 质量 很 好,0
1312,不错 国货 国产,0
1313,周六 安装 ～ ～ 到时候 再 上 图 ～ ～ 看起来 蛮 不错,0
1314,东西 效果 很 好,0
1315,高清 超薄 价格 优惠 真的 很 不错 小米 产品 送货 很快,0
1316,安装 师傅 态度 不错 不 电视 效果,0
1317,老家 父母 买 性价比 高 送货 快 送货员 帮装 赞 一个 调试 员 还 帮 弄 免费 会员 赞 希望 能用 住,0
1318,物流 太给力 昨天晚上 下 单一 早上 打电话 送到 支持 京东,0
1319,电视 不错,0
1320,好 物流 快 服务 好 物有所值,0
1321,画面 清晰 音响效果 不错 安装 要加 三百块,0
1322,好 很 效果 一级 棒 很大 气,0
1323,电视 画质 糟糕 色彩 很差 画面 泛白 锐度 差人 油画 感 对比度 差 画面 暗部 细节 糟糕 说 是因为 电视 源 调试 这方面 很 专业 小米 好好 做 手机 电视 真心 差 服务 很 好,0
1324,帮 亲人 买 不错,0
1325,小米 电视 超棒 客厅 小米 好用 小米,0
1326,不错 不错 棒 电视 漂亮,0
1327,第一次 买大 索尼 电视 希望 买家 好 颜色 确实 不错 电视信号 太差,0
1328,上 电视 坏 这次 搞 活动 性价比 很 好 电视,0
1329,真的 很 不错 收到 货 十分钟 安装 好 多年 都 看 老款 古董 电视 第一次 卖 液晶电视 联网 还 看 电影 大片 真值,0
1330,早上 点下 单点 打电话 安排 送货 晚上 下班 就可以看 新 电视 京东 物流 杠杠 滴 ～ 电视 效果 不错 全家 都 很 喜欢,0
1331,画面 还 看着 不错,0
1332,商品质量 很 好 价格 很 美丽 店家 服务 很棒,0
1333,看好 京东 物流 很快,0
1334,东西 不错 忙 姐家 买 感觉 还 不错,0
1335,双十 优惠价 赞 电视 大小 刚 合适 画面 清晰度 高 美中不足 底端 厚,0
1336,客观 说 性价比 不错 品牌 至少 两千多 看 一段时间 没 发现 一个 小米 爱好者 凌晨 下单 补 差价 过程 曲折 客服 解决 好 感谢 想 办法 米粉,0
1337,真不错 双十 一买 很 便宜,0
1338,一段时间 才 评价 双十 一买 商家 木条 打包 很 结实 负责 价格便宜 实惠 电视 很 清晰 样式 很漂亮 暂时 发现 缺点,0
